name,zip,orders,month,delivery_service
Alpiso - Türkische Spezialitäten und Burger,1100,19,2,competition
Orient Palace Orientalische Küche,8700,451,2,competition
Schnitzelpalast,3133,141,2,competition
Pizza Joy,5020,1091,2,competition
Wilder Mann,1180,358,2,competition
Sarajevo,1040,112,2,competition
Los Cabos,4050,437,2,competition
Pizza Angolo No. 22,1090,89,2,competition
Dauphine Pizza,4030,744,2,competition
Budapest Bägel Vienna,1020,49,2,competition
Habibi & Hawara,1010,3,2,competition
Asia Restaurant Yoi,1200,7,2,competition
Gui Lin Running Sushi & Tokyo,9020,277,2,competition
Damas Sweets & Coffee,1060,10,2,competition
Pizzeria Bari,4840,876,2,competition
Istanbul Kebab Hermagor,9620,163,2,competition
Max & Benito Mariahilfer Strasse,1070,152,2,competition
Die Bausatz Lokale,8010,124,2,competition
Al Pacino Leopoldstadt,1020,447,2,competition
Vino e Mare,1140,147,2,competition
The Burger Bar,1090,750,2,competition
my Indigo Innsbruck Museumstraße,6020,9,2,competition
Hollywood Pizza Service,1090,260,2,competition
Don Juan,4710,152,2,competition
McDonald's®,2700,615,2,competition
Pizzeria Napoli Gleisdorf,8200,936,2,competition
Restaurant Bombay,6300,308,2,competition
Pho-Hanoi Linz,4040,1627,2,competition
Akakiko,1130,1478,2,competition
Sen Vietnam,1210,235,2,competition
Orange - Pizzeria & Kebap House,8401,786,2,competition
Pronti's Würstel & Burger,7000,30,2,competition
Pizza Welt,1200,147,2,competition
Mediterranean Wind Bistro,3430,390,2,competition
Pizzeria Sankt Markus,2700,158,2,competition
stadtliebe,4020,57,2,competition
Viva Pizzeria,8435,390,2,competition
Aydin Bäckerei,6020,12,2,competition
FoodExpress Vienna,1050,342,2,competition
Asia Imbiss Landstraße,4020,174,2,competition
Pizzaria Azzurro,8010,381,2,competition
Krone,4860,845,2,competition
Way to India,5020,354,2,competition
Pronto Ristorante,6112,171,2,competition
Pizzeria Brra,9500,708,2,competition
SARANG,4020,854,2,competition
Gasthaus Backhendlstation,4470,148,2,competition
Caprese Pizzeria,1110,204,2,competition
Jasmin al Sham 2,1100,156,2,competition
Gaisbergstubn,8020,292,2,competition
China Restaurant Sun,1130,385,2,competition
Rembetiko Grieche,1090,542,2,competition
Restaurant Otto Weingartshofer,1150,11,2,competition
Asia Nudeln,1110,8,2,competition
Palas Pizza & Pasta,6235,168,2,competition
Nagoya Sushi,1040,184,2,competition
Restaurant Credo,1120,12,2,competition
Nori Buffet-Wok-Teppanyaki,1220,481,2,competition
Hühnerparadies,1030,142,2,competition
Bahn Kebap Pizza,2514,376,2,competition
Alaturka,1030,570,2,competition
El Profesor Ristorante Pizzeria,5020,777,2,competition
Schnipi Schnitzel,1050,872,2,competition
Pizza & Kebaphaus Bad Vöslau,2540,155,2,competition
Sakana Sushi Bar,1030,130,2,competition
Vietnam Restaurant Pho Cho Lon,1010,309,2,competition
McDonald's®,9020,321,2,competition
Talas Kebap,2504,264,2,competition
Green Express Hauptbahnhof,1100,34,2,competition
Liefer-Helden,1170,9,2,competition
Tutti Pronti,1200,273,2,competition
Best Pizza & Kebap,2552,83,2,competition
Xonu,4020,293,2,competition
Mr. Bin im Glockenspielcafe,8010,8,2,competition
Pizza Chef,1100,420,2,competition
Sushi & Co,8010,832,2,competition
Asiatische Restaurant Bambus,6714,660,2,competition
City Pizza,1220,9,2,competition
Pizzaservice Every Day,3100,266,2,competition
Pizzeria Roberts,8820,151,2,competition
Best Food Grill 5,8010,135,2,competition
Pizzeria Bell Amore,7000,537,2,competition
Union Imbiss,4020,18,2,competition
La Diva,2700,171,2,competition
Genusseck'al,4800,228,2,competition
Pizzeria Rialto,3500,120,2,competition
Dolce Vita,1020,1624,2,competition
Döner & Schnitzel Paradies,2326,28,2,competition
Burgerista,1220,179,2,competition
Deli Pizza,2325,148,2,competition
Wiener & Co,8052,421,2,competition
Pizzeria & Eissalon San Remo,2232,615,2,competition
ra'mien go,1030,122,2,competition
Pizzeria Bellissima,1150,852,2,competition
Pizzaservice di Mare,2103,300,2,competition
China Restaurant Gedeihen,1100,1173,2,competition
Gumpendorfer Stubn,1060,747,2,competition
China Garten Bambus,4600,1627,2,competition
Pizza Mann,1150,927,2,competition
China Restaurant Schönes China,1220,325,2,competition
Pizza City,3430,159,2,competition
Cafe Restaurant Denito,1220,1476,2,competition
Zotto Restaurant,1020,10,2,competition
Bánh Mì,1040,29,2,competition
Gürbey Kebab & Pizza,1100,27,2,competition
Yong Streetfood,1040,10,2,competition
Pizzeria Don Dino,6020,679,2,competition
Kebab Bro's,1110,910,2,competition
Ristorante Pizzeria Baroni,2620,186,2,competition
mozart&meisl,1190,52,2,competition
Royal,3281,922,2,competition
Alexis Sorbas,1170,505,2,competition
SOTH.kitchen,1060,11,2,competition
Restaurant Guru - Indische Spezialitäten,5020,572,2,competition
Wok Sushi Restaurant Krone,2130,710,2,competition
Karma Ramen,1050,328,2,competition
NORDSEE,1010,11,2,competition
The Keep,5020,11,2,competition
Pizza-Service Pronti,7000,399,2,competition
Simply Raw,1010,7,2,competition
The Hungry Heart - Graz,8020,799,2,competition
Bio Essen,1220,658,2,competition
Hauptplatz Treff,8753,262,2,competition
Jano Restaurant,1160,119,2,competition
Chin Chin Asia Specials,8020,1769,2,competition
Deli Linz & PommesLaden,4020,1130,2,competition
Rosamunde Kebap,8010,82,2,competition
Little Dancer,4020,32,2,competition
Pizzeria Kulturkeller,8111,809,2,competition
Venezia Pizzeria Ristorante,1110,390,2,competition
Gasthaus Schutzhaus Gaswerk,1110,667,2,competition
St. Veit Kebap Pizza,2560,103,2,competition
Pizzeria Cafeteria Hawler,1020,176,2,competition
"Vinci Pizzeria, Eiscafe und Eiswagen",6284,241,2,competition
McDonald's®,1060,316,2,competition
Fengs Wok Haus,1100,30,2,competition
Pizzeria Stefan,1100,7,2,competition
Istanbul 1,9020,53,2,competition
Das Monaco's - Das Genussrestaurant Pizzeria,6020,181,2,competition
Ilzer Krone Restaurant - Pizzeria,8262,123,2,competition
Pizzeria Bella,3200,34,2,competition
Solemio Pizzeria,2483,465,2,competition
Asiagourmet,1100,35,2,competition
Ramasuri  ,1020,373,2,competition
Ala Turka Grill,5020,372,2,competition
Zeppelin,8010,284,2,competition
China-Restaurant LiLi,5020,157,2,competition
Pizzeria Casa Roma,4400,313,2,competition
Pizzeria Primavera,1120,320,2,competition
Burkia,6020,1275,2,competition
Casa Mia,1140,990,2,competition
KOKOS,1020,18,2,competition
Aprico Beachbar & Restaurant,3133,58,2,competition
Yildiz Villa,1130,34,2,competition
Kebapmann Melissenweg,4020,483,2,competition
China Restaurant Asia,9020,185,2,competition
Gasthaus Harmonie,6842,234,2,competition
Baron Pizza Kebap Haus,4470,438,2,competition
Zipfer Bierhaus,5020,11,2,competition
Chen's Ramen Krugerstraße,1010,260,2,competition
Le Viet@8 Authentic Vietnamese Cuisine,1080,254,2,competition
Kulinario,4020,274,2,competition
Sa's Thai Küche,5020,792,2,competition
Gasthaus am Bahnhof,2424,252,2,competition
Café Merkur,1080,2,2,competition
Gustobox Menüs,1030,348,2,competition
Emser Best Kebap,6845,188,2,competition
Best Food Grill,8020,84,2,competition
City Grill,1210,229,2,competition
Schnitzelhaus Neusiedl,7100,442,2,competition
Asia Restaurant,3003,57,2,competition
My Dürüm,6410,489,2,competition
Kaisermühlenkebap,1220,440,2,competition
Cool & Sweet,1200,12,2,competition
Sunset Fam. Widowitz OG,2100,297,2,competition
Waldgasthaus Bockerl,2340,243,2,competition
Rufi's Bar Restaurant,6020,99,2,competition
Hot fresh Kultur,1060,22,2,competition
Pizzeria La Pronto,1210,1012,2,competition
Cafe Go West,1070,98,2,competition
La Traviata,1100,119,2,competition
Top's Kitchen,4020,259,2,competition
Ristorante Roma,1180,406,2,competition
Crazy Burger,4664,140,2,competition
Loana CakeAway Graz,8010,146,2,competition
La Margherita,1230,1384,2,competition
Gong Pizza & Asiatisch,8472,733,2,competition
Cafe Restaurant Tennishalle,9800,35,2,competition
Pizza Uno,4600,1297,2,competition
Burgerista,1150,304,2,competition
May's Grill,6020,118,2,competition
La Perla,8055,157,2,competition
Pizzeria BELLA ITALIA,8720,191,2,competition
Yummy,2620,783,2,competition
Horosh,8010,13,2,competition
New Namastey,4020,256,2,competition
dean & david,8010,1669,2,competition
Pizzeria Pisa,6020,578,2,competition
Pizza-Plus,9500,390,2,competition
Lee kocht,1030,290,2,competition
Score Eggenberg,8020,275,2,competition
Berliner Babo,1120,810,2,competition
Amando,4030,131,2,competition
Schnitzel Box,1020,29,2,competition
Shanghai-City,1110,566,2,competition
Dhaka - Indisches Bistro,1160,16,2,competition
Kebaplounge Istanbul,4400,548,2,competition
Happy Burger,8020,274,2,competition
Picco Bella,1170,331,2,competition
Schnitzel & Burger City Point,6020,172,2,competition
Dong Nai Vietnam,1010,179,2,competition
Simay Pizza Kebap Salat,6020,15,2,competition
Fratello,5700,398,2,competition
Pizzeria Ristorante Venezia Wien,1040,99,2,competition
Getränke Express,1020,56,2,competition
Goldene Schnitzel,1150,296,2,competition
Hollywood Pizza & Burger,2345,355,2,competition
Strohdachl Pizzeria,8324,380,2,competition
McDonald's®,5020,225,2,competition
Zur Böhmischen Kuchl,1080,27,2,competition
PEP Deli vom Land,8020,220,2,competition
Restaurant LuQQa,4300,563,2,competition
Mama Mia,1060,29,2,competition
Santa Catharina,8010,5,2,competition
Zum fidelen Affen,5020,29,2,competition
Asia Restaurant FU,4600,266,2,competition
One Minute Kebab,6060,1434,2,competition
Cafe Restaurant Adrienn,2821,675,2,competition
Forno di Pietra,1170,29,2,competition
my Indigo Salzburg Mooncity,5020,5,2,competition
Fu Xin,8740,119,2,competition
Brandauers Im Gerngross,1070,17,2,competition
Arizona Burger,1150,878,2,competition
Day To Day Pizzeria,1100,34,2,competition
Curry'n' spice,7551,176,2,competition
Valentinus Pizza Kebap Haus,3300,480,2,competition
Al Pomodoro- Ristorante Pizzeria,8010,365,2,competition
Haru Sushi Bar 8020,8020,648,2,competition
NORDSEE,1180,32,2,competition
Augustiner Keller - Goldener Engl,6060,461,2,competition
PrincS,9020,13,2,competition
Retro,1020,7,2,competition
The Golden Harp,1080,9,2,competition
China Restaurant Zum Goldenen Fisch,1100,261,2,competition
Dunkin' Donuts,1150,33,2,competition
Lemon Leaf,1050,38,2,competition
Hellas Gyros,2700,18,2,competition
Bar28,8010,10,2,competition
The King,3251,111,2,competition
Claberia Bistro,5020,827,2,competition
Ristorante Elianto,1030,288,2,competition
Pizza Uno Zustellservice,2231,61,2,competition
Gourmet Express,8020,753,2,competition
Pizzeria Venezia,6130,465,2,competition
LaRoche Restaurant,1050,7,2,competition
ACASA,6020,12,2,competition
San Marino,1120,1261,2,competition
NATRAJa 1070,1070,30,2,competition
Don Camillo Bregenz,6900,777,2,competition
Pizzeria Mozzarella,3100,79,2,competition
Pizzeria Haag,3350,60,2,competition
Venezia Pizza Burger,4020,13,2,competition
Dönnermann,6020,37,2,competition
Hayat,4030,30,2,competition
Pizzeria Amalfi,8410,87,2,competition
Chinarestaurant Asia,9431,451,2,competition
Konya Sofrasi,1220,237,2,competition
Grillzone,6060,33,2,competition
Zen,2340,1191,2,competition
Indisches Restaurant Taj Mahal,5020,446,2,competition
Wolf's Würstelstand + Burgerbar,2000,154,2,competition
L&M,9400,5,2,competition
Dunkin' Donuts,8010,6,2,competition
Cantinetta La Norma,1010,9,2,competition
Dunkin' Donuts,1220,167,2,competition
Neseli Imbiss,6850,537,2,competition
INDIAN PALACE RESTAURANT,5020,8,2,competition
Mosaik Pizza-Kebap,2620,212,2,competition
McDonald's®,6020,271,2,competition
Best of Kebab,9020,4,2,competition
Jack's Burger,9020,585,2,competition
Namastey India,4030,604,2,competition
Fikos,4522,78,2,competition
Raiman,1160,352,2,competition
Taiwan Restaurant,8700,255,2,competition
Mile's Diner,8041,9,2,competition
Ulag,1100,13,2,competition
Sternberg,1220,2084,2,competition
Pizzeria Ristorante Camillo - Saad Pizzeria,2130,228,2,competition
Continuum,8010,5,2,competition
dean & david,1020,98,2,competition
Anatolia,6020,77,2,competition
Mostviertler Pizzeria,3362,364,2,competition
La Pizza,8020,139,2,competition
Due Amici,8020,265,2,competition
Giovanni's Ristorante,6700,430,2,competition
Pizzeria da Corrado,1140,2039,2,competition
Pizzeria Trattoria Toscana,6700,296,2,competition
Burger Bros,1100,381,2,competition
Anna's Schnitzel Stube,1080,124,2,competition
Wienerwald,1100,177,2,competition
NORDSEE,5020,12,2,competition
Unis Kebap,8010,7,2,competition
Pizzeria Italiano,1140,180,2,competition
Prendi Pizza Viaduktbögen,6020,282,2,competition
Tomato Pizzeria,1100,96,2,competition
Pizzeria Medici,3100,142,2,competition
Burger Brothers,1200,1256,2,competition
Okra Izakaya,1020,112,2,competition
Futtertopf,1160,525,2,competition
Ludwig,5020,236,2,competition
Pizza Ollers,2252,105,2,competition
Königsstube,6166,16,2,competition
Pizzeria Speedy,1110,32,2,competition
Herberts Stubn,8073,30,2,competition
SternBar,8010,112,2,competition
Schnitzel Favorit,1100,234,2,competition
Restaurant Zum Nepomuk,1100,535,2,competition
NORDSEE,1030,1166,2,competition
Ararat,3133,338,2,competition
Pizzeria Prima,2525,432,2,competition
Euphrat,9433,111,2,competition
Pizzeria Florida,1100,178,2,competition
Lend Kebap Pizza & Pasta,8020,60,2,competition
Pizza Vitta,2823,470,2,competition
Restaurant Hoamat Stub'm,5723,470,2,competition
Lokmacho Creamery,1020,173,2,competition
Pizzeria & Gelateria Marini,1100,344,2,competition
Wiener Rathauskeller,1010,714,2,competition
Royal Restaurant,8410,366,2,competition
Pizzeria Al Pacino,9813,346,2,competition
MC Döner,8020,250,2,competition
Spezialitäten aus dem Balkan,4020,469,2,competition
Pizzeria Magdalena,4400,92,2,competition
Grill Imbiss Bruck,8600,274,2,competition
Saloot,1190,17,2,competition
Restaurant Ginger & Spice,1090,603,2,competition
Die Essbahn,1190,11,2,competition
Kebap & Pizza House Gastrofreund,2620,199,2,competition
Al Tornante Panorama Restaurant & Pizzeria,6170,643,2,competition
Toscana,8054,918,2,competition
Pizzeria Amigo 2,1210,350,2,competition
Bio-Frische,1030,2199,2,competition
NORDSEE,1110,58,2,competition
Ariston Hellenic Restaurant,1180,352,2,competition
Pizza Taxi 70800,8580,57,2,competition
Akakiko,4020,1699,2,competition
City Kebap Pizza,4020,1418,2,competition
Achilleus,1010,30,2,competition
Road Burger - Pizza Taxi 2600,8053,416,2,competition
China Restaurant Wang,1190,380,2,competition
Artemis,1010,15,2,competition
Akakiko,1070,611,2,competition
Ichiban,8020,175,2,competition
Vero Gusto,3140,256,2,competition
Bella Italia,4810,977,2,competition
Asia Restaurant Jasmin,2000,261,2,competition
Cafe Pizzeria Alex,2353,324,2,competition
Smile Pie House,1080,10,2,competition
Da Jacco,6020,274,2,competition
Fladerei,1090,1535,2,competition
San Carino,1230,575,2,competition
Carino,1140,253,2,competition
Kaindorfer Pizzeria,8430,550,2,competition
Bäckerei Konditorei Inpek,4020,31,2,competition
EBI MINI,1060,258,2,competition
Paradise Kebaphaus,5204,327,2,competition
Pizzeria Romantica,1230,260,2,competition
Pizzeria Torino,2500,2,2,competition
Taj Mahal,8010,303,2,competition
NORDSEE,1100,3,2,competition
La Donna,1030,309,2,competition
Anthalia67 Restaurant,1160,255,2,competition
King Pizza,8330,264,2,competition
Lara Imbiss,6020,228,2,competition
Pizzeria Ateneo,8700,573,2,competition
Gasthof s'Reindl,8055,109,2,competition
Li Palace & Asia Spezialitäten,1030,135,2,competition
Da Vinci Pichling,4030,426,2,competition
Tawa Indian Restaurant,1050,6,2,competition
Milano,2120,384,2,competition
Ötzi's Fast Food,9800,54,2,competition
Gasthaus Pampichler-Warte - Österreichische Küche,8700,276,2,competition
Grill Haus,1150,562,2,competition
Per Sempre,1140,562,2,competition
Angora Pizza & Kebap,9020,126,2,competition
Nikolsdorfer Burger,1050,38,2,competition
Piccola Italia -Cucina mediterraneo,5020,33,2,competition
Pizza City,2345,155,2,competition
Das Maxxx,8045,846,2,competition
Linisio,1160,312,2,competition
Piazza Vecchia Ristorante Pizzeria,9545,174,2,competition
Liwei's Kitchen,1020,553,2,competition
Tuk Tuk,1040,32,2,competition
City Imbiss,6130,284,2,competition
L'Osteria,6020,1265,2,competition
NORDSEE,1060,29,2,competition
Pizzeria Italo,2700,720,2,competition
Pizzeria Veneziastar,8020,17,2,competition
My Kebapizza Wien,1220,338,2,competition
Pizzeria Piccolina,1110,437,2,competition
Emir's Kebab Pizza Bar,7210,403,2,competition
Carino Pizzeria,2700,302,2,competition
San Marino Pizzeria,2700,178,2,competition
He Japanisches Restaurant,1160,932,2,competition
Pamir Restaurant,1200,15,2,competition
El Camino 2,8720,148,2,competition
Little India,1160,231,2,competition
In's Pfandl,8041,620,2,competition
Yang Sushi Asiatisch,1020,4,2,competition
First Kent,8401,357,2,competition
Marchhart's,5020,10,2,competition
"Roj Mc Pizzeria, Kebap & Burger",4662,136,2,competition
Dunkin' Donuts,8041,1,2,competition
Treffpunkt,1210,767,2,competition
Pizzeria Rubiano,2000,641,2,competition
Hunzatal,1170,22,2,competition
X&D Wok,8020,6,2,competition
Bärenwirt Salzburg,5020,1716,2,competition
Schnitzel Fan,1100,119,2,competition
La Luna-Chleifa Pizzeria,2320,232,2,competition
Wadi Kebap & Grillhaus,1120,4,2,competition
Cigkoftem,1200,203,2,competition
Pizzeria Portolino,1230,1996,2,competition
Pizzeria Ristorante Da Vinci Lissfeld,4020,830,2,competition
Pizzawerk,1120,209,2,competition
Restaurant Tandoor,1070,8,2,competition
Pizzakeller Partyhaus,1220,81,2,competition
Pizzeria Peppino,2000,195,2,competition
Restaurant Les Cedres,1020,46,2,competition
Pizzeservice New York Holzofen,3034,224,2,competition
Safran,1230,1408,2,competition
Cafe Pizzeria La Famiglia,8010,367,2,competition
Saffron Lounge,1030,473,2,competition
Restaurant Chinazentrum Zhong Xin,1060,263,2,competition
Ava Persisches Restaurant,1120,38,2,competition
Tiffin,1070,556,2,competition
Himalayan Nepali Kitchen,6020,252,2,competition
Hawaii II,2700,105,2,competition
Asian Pocket,1040,76,2,competition
Hollywood Pizza & Burger,3100,351,2,competition
Heuriger zur alten Weinpresse,1030,233,2,competition
Noodle Haus,1200,11,2,competition
Al Fayrooz,1010,5,2,competition
Bon Appetit,2213,295,2,competition
"Illi's Pizza, Kebap & Burger",4642,252,2,competition
Canpare Pizza & Burger,2353,308,2,competition
Imbiss Antonio,4030,471,2,competition
Indisches Restaurant Rani,1060,13,2,competition
Piccola Italia,2640,494,2,competition
